distance,hour,weather,traffic,price
4.6348991999999996,11,clear,high,26.8
1.1265379999999998,18,snow,high,12.3
2.2208892,18,clear,high,19.8
3.1221196,17,rain,high,19.3
1.7380872,16,rain,high,15.75
2.41401,9,rain,high,16.8
2.5588506,18,clear,high,19.11
5.7292504,23,clear,medium,24.1
2.3013562,16,snow,medium,15.12
3.21868,14,clear,high,22.3
4.9889540000000006,16,rain,high,26.9
2.4944770000000003,22,rain,high,20.8
1.3035654,13,clear,high,15.96
3.5405480000000003,14,rain,high,27.95
3.3313338,23,rain,medium,20.5
5.9384646,15,clear,high,35.28
3.4600809999999997,14,clear,high,17.5
24.2849406,16,clear,medium,79.03
9.9618146,7,clear,medium,36.19
3.7175754,21,clear,high,22.1
4.82802,0,clear,high,26.4
2.3818232,15,clear,high,18.48
3.2830536,21,rain,medium,19.68
3.9106962000000003,1,clear,high,30.6
2.7036911999999997,16,clear,high,24.0
2.2852628,10,snow,medium,16.63
8.85137,4,clear,medium,38.88
8.0788868,20,clear,high,44.9
5.9867448,23,rain,medium,28.08
10.7664846,4,rain,low,31.75
10.782578,10,clear,low,33.0
3.1703997999999998,21,rain,high,18.65
1.3357522,6,clear,medium,12.6
2.896812,18,clear,high,21.3
6.9201619999999995,0,rain,medium,29.76
2.6715044,12,rain,high,16.9
2.0760486,1,rain,high,17.16
1.2713786,13,clear,high,16.62
4.908487,19,snow,high,34.08
4.184284,14,rain,high,26.04
7.4673376,21,rain,high,41.52
15.449663999999999,16,clear,medium,55.4
12.8425332,19,clear,low,34.25
3.8624159999999996,13,clear,high,25.2
2.0438618,19,snow,high,14.3
14.3392194,14,snow,high,66.55
17.461339,7,clear,low,71.8
28.5818784,11,rain,medium,93.69
1.3840324,3,rain,high,12.2
2.0599552,14,rain,high,16.1
2.41401,7,rain,high,15.4
11.26538,12,snow,medium,34.25
2.1404222,15,clear,high,15.96
1.0782578,11,rain,high,12.6
1.9312079999999998,10,clear,high,15.96
8.5455954,9,clear,high,41.16
9.65604,10,clear,high,45.36
1.1265379999999998,17,clear,medium,14.75
1.7059004,19,clear,high,15.12
8.5938756,18,rain,medium,35.0
3.4600809999999997,15,clear,high,23.52
18.668343999999998,10,clear,medium,72.79
3.9589764,19,clear,medium,21.7
4.1520972,9,clear,high,28.56
1.367939,21,snow,high,14.64
1.9312079999999998,14,rain,high,20.1
1.2874720000000002,18,rain,high,18.1
2.1887024,16,snow,high,17.2
5.1820748000000005,8,clear,medium,25.2
3.9267895999999998,13,clear,high,26.88
1.367939,19,rain,high,20.13
0.9816973999999999,9,clear,high,11.5
2.5427572,8,clear,medium,14.3
1.9794882,22,rain,high,22.2
1.448406,11,clear,high,17.5
3.6692951999999996,7,clear,high,23.34
2.896812,10,snow,high,19.32
4.5544322,13,rain,medium,21.84
1.60934,12,clear,medium,8.0
4.473965199999999,9,clear,high,22.7
4.2969378,7,clear,high,23.52
1.448406,18,clear,high,14.95
18.990212,9,clear,high,52.0
5.6005032,18,clear,medium,25.6
1.448406,10,clear,high,14.25
29.853257,18,rain,low,74.15
2.4622902,13,rain,high,17.4
1.9312079999999998,13,clear,high,22.65
27.777208400000003,16,clear,medium,96.69
1.2874720000000002,8,clear,high,14.6
2.3496364,9,clear,high,17.4
15.0312356,0,clear,medium,55.8
3.21868,10,clear,high,21.84
1.0299776,8,clear,high,15.47
2.9450922,17,clear,high,24.84
17.3969654,17,rain,medium,82.01
16.8497898,21,clear,low,73.07
1.448406,13,clear,high,13.44
1.6737136000000001,20,clear,high,15.48
4.1360038,13,rain,medium,19.9
1.3840324,20,clear,high,13.22
17.9119542,13,rain,medium,78.8
3.21868,8,rain,high,21.73
33.2811512,4,rain,low,100.9
2.4461968,20,clear,high,18.0
6.3086128,10,clear,medium,25.4
3.5405480000000003,13,rain,high,26.04
3.5244546,19,clear,high,22.77
5.149888000000001,20,rain,high,25.0
1.7863674,16,clear,high,19.8
4.425685,23,clear,medium,24.0
3.3957073999999996,20,clear,high,22.2
12.053956600000001,22,rain,high,59.87
3.21868,17,rain,medium,17.4
32.894909600000005,23,clear,low,83.69
3.057746,18,rain,high,24.84
36.0009358,17,clear,medium,105.23
7.740925399999999,22,rain,medium,33.96
1.60934,18,clear,high,18.1
2.1887024,18,clear,high,20.46
0.9334172,13,clear,high,15.7
16.5440152,17,clear,medium,54.19
1.5771532,16,clear,high,14.7
1.8185542,20,snow,high,16.32
1.2552852,18,clear,medium,14.76
2.6715044,20,rain,high,18.5
2.8807186000000002,16,snow,high,24.36
1.8990212,18,clear,high,17.0
1.5610598,13,clear,high,17.64
2.41401,11,snow,medium,15.95
2.2530759999999996,14,rain,high,16.1
11.9252094,2,clear,medium,38.1
4.2808444,8,clear,medium,17.5
16.254334,10,clear,medium,38.0
5.310822,16,rain,high,29.0
29.354361599999997,16,snow,medium,92.98
6.0189316,21,rain,medium,31.0
2.9289988,19,clear,medium,17.64
1.7380872,7,rain,medium,13.09
0.9656039999999999,18,clear,high,12.8
2.5749440000000003,16,clear,high,20.0
30.6096468,23,rain,low,76.55
9.559479600000001,18,clear,high,49.0
2.5749440000000003,18,clear,high,23.15
49.181430399999996,19,clear,low,88.8
4.8119266000000005,21,snow,medium,25.56
0.9656039999999999,13,clear,high,14.49
1.7380872,9,rain,medium,14.28
1.5771532,16,rain,high,17.28
4.02335,6,clear,medium,20.2
1.207005,11,clear,high,15.12
3.1543064,18,clear,high,22.7
29.450922000000002,14,rain,low,99.19
14.9024884,15,clear,medium,70.68
2.2369825999999997,9,rain,high,28.56
5.069421,11,rain,high,25.2
1.0299776,12,clear,high,11.76
17.139471,8,rain,medium,59.23
1.8990212,19,clear,high,16.8
4.7153662,11,clear,high,26.88
2.2208892,13,clear,high,23.52
27.036912,16,clear,medium,109.17
1.448406,21,clear,high,13.6
1.4323126,10,snow,medium,11.55
2.6393176,8,clear,high,21.84
1.2552852,19,clear,high,13.7
1.9473014,18,clear,high,13.6
2.7519714,1,snow,medium,17.16
1.207005,9,rain,high,12.6
2.6071308,13,clear,high,20.16
1.60934,19,clear,high,16.44
4.506151999999999,17,rain,high,29.4
1.0138842,14,clear,high,13.44
1.9151146,14,snow,high,11.5
31.060262,0,rain,low,90.69
3.4278942,9,rain,high,20.5
1.7863674,14,rain,high,15.12
2.3013562,19,clear,high,21.45
0.9495106,15,rain,high,13.44
1.0782578,15,clear,high,14.0
2.092142,4,snow,high,18.0
2.092142,18,rain,high,22.32
3.21868,10,clear,medium,18.5
4.0716301999999995,13,clear,high,23.52
5.4395692,12,rain,medium,21.0
1.9794882,21,clear,high,18.84
5.9545580000000005,14,clear,medium,24.7
3.7497622,8,clear,high,23.43
3.5727348,15,clear,high,26.88
1.0943512,19,clear,high,16.44
3.5566413999999997,12,rain,high,23.52
0.9495106,19,rain,high,18.87
1.7541806000000002,8,rain,medium,13.44
3.379614,22,snow,high,25.85
1.7702740000000001,20,clear,high,15.64
7.2742168,19,snow,low,21.65
2.6393176,14,clear,high,25.48
2.2691694,20,clear,high,17.27
2.1404222,16,clear,high,23.0
3.1703997999999998,10,snow,high,23.52
26.0874014,13,clear,medium,97.13
2.011675,23,rain,high,17.0
15.8841858,20,rain,medium,72.05
2.8324384,0,clear,high,23.04
30.851047800000003,22,clear,low,123.45
1.8668344,17,rain,high,14.28
1.2230984,9,rain,high,14.28
1.5932466,20,clear,high,15.48
7.563898,7,snow,medium,32.75
1.60934,20,clear,medium,13.8
1.207005,17,snow,high,18.12
2.0599552,20,clear,high,16.32
3.7014819999999995,21,clear,high,24.85
2.5588506,14,clear,high,20.5
1.1426314,13,clear,high,15.12
9.092771,21,clear,medium,40.68
7.0810960000000005,10,rain,high,47.7
9.9618146,19,snow,medium,36.8
13.454082399999999,22,clear,low,63.48
0.9495106,21,clear,high,10.8
0.8529502,12,clear,high,9.6
31.8810254,17,clear,medium,106.05
4.0877236,14,snow,high,24.36
0.9656039999999999,15,snow,high,11.8
1.3035654,10,clear,high,12.6
1.9312079999999998,16,rain,high,14.7
1.4966862,14,clear,high,18.48
2.9129054,10,snow,high,20.02
3.9106962000000003,11,rain,medium,19.32
1.1265379999999998,19,clear,high,17.3
3.21868,9,clear,high,23.5
1.7059004,12,rain,medium,12.6
9.173238,13,clear,medium,37.8
15.610598,23,clear,medium,72.19
2.5588506,20,clear,high,18.0
1.9312079999999998,8,clear,high,16.35
7.483431,12,clear,high,42.84
5.246448399999999,15,clear,high,29.4
1.5127796,7,rain,high,17.64
14.323126,2,snow,low,45.79
2.8324384,8,clear,high,17.4
2.7841582,21,clear,high,19.2
5.037234199999999,21,clear,high,27.24
5.0855144,9,clear,high,28.98
16.109493399999998,15,rain,medium,78.24
1.9955816,12,clear,high,19.32
6.035025,21,clear,high,32.28
2.2691694,18,snow,high,17.64
3.5727348,23,snow,high,28.92
1.9151146,18,rain,high,27.36
4.345218,21,snow,high,27.24
2.9289988,14,clear,high,20.16
3.2508668,10,clear,high,14.89
1.448406,15,clear,high,14.25
1.60934,21,rain,high,19.5
6.9201619999999995,8,clear,medium,29.75
14.644993999999999,10,rain,medium,73.09
3.057746,20,rain,high,21.35
2.1404222,2,snow,medium,13.95
0.8368568000000001,18,rain,high,13.53
2.092142,22,rain,high,18.8
2.2691694,17,clear,high,20.64
5.2625418,10,rain,medium,20.3
51.708094200000005,11,clear,low,86.49
1.7702740000000001,17,clear,high,15.6
1.8829277999999998,8,clear,high,19.32
5.310822,15,rain,high,42.0
31.4465036,8,clear,medium,98.88
2.5266638,6,clear,medium,13.13
27.680647999999998,22,rain,low,70.95
1.4805928000000002,15,clear,high,11.2
2.2530759999999996,12,rain,high,12.33
1.2874720000000002,22,clear,high,18.0
2.735878,11,clear,high,19.25
4.409591600000001,17,snow,high,24.36
5.1659814,22,clear,medium,26.4
14.644993999999999,14,rain,medium,56.42
3.7658555999999996,20,snow,high,19.9
2.7519714,17,snow,high,40.4
3.379614,9,clear,high,21.0
15.449663999999999,12,snow,medium,69.34
4.184284,10,rain,high,33.6
2.9129054,14,rain,high,19.65
5.310822,15,rain,high,36.1
1.689807,17,clear,high,18.12
2.5749440000000003,9,clear,high,14.7
5.6809702,21,clear,high,29.76
2.7519714,13,clear,high,16.1
2.4622902,19,snow,high,16.5
3.2347733999999995,6,snow,medium,16.8
1.1748182,13,snow,high,12.6
8.0467,12,rain,low,27.2
5.310822,19,rain,high,33.24
1.7219938000000001,10,snow,high,15.96
2.7519714,12,rain,high,21.0
2.011675,16,rain,high,15.5
3.21868,22,clear,medium,21.38
9.012303999999999,10,rain,medium,28.0
2.7841582,18,clear,high,20.64
12.955187,22,rain,medium,40.37
18.3142892,17,rain,low,60.75
1.6576202,9,clear,medium,12.6
0.9656039999999999,9,rain,high,10.6
2.3335429999999997,14,clear,high,15.48
0.9173237999999999,18,clear,medium,13.92
16.012933,22,rain,medium,73.63
34.777837399999996,18,clear,medium,90.55
1.8668344,23,rain,high,19.68
2.092142,19,rain,high,18.12
2.4622902,11,clear,high,21.84
19.086772399999997,21,clear,medium,79.29
7.724831999999999,23,rain,high,29.7
2.092142,18,clear,high,22.32
6.1637722,22,rain,high,27.27
2.6715044,10,rain,high,15.4
6.4212666,22,snow,medium,31.44
3.21868,20,clear,high,22.2
1.8668344,10,rain,high,17.7
1.7219938000000001,15,snow,high,14.28
1.207005,23,rain,high,14.64
6.7270411999999995,7,rain,medium,24.5
6.7753214,0,clear,medium,31.44
3.6049216000000004,17,snow,high,26.29
2.896812,14,clear,high,17.5
2.1565156,22,clear,high,17.16
2.735878,9,clear,high,16.0
4.4417784,16,clear,high,26.88
3.6371084,13,clear,high,23.52
3.21868,18,rain,high,16.8
3.2830536,15,clear,medium,19.25
1.4966862,2,clear,high,14.64
5.037234199999999,11,rain,high,29.75
1.9473014,3,rain,high,17.58
0.8529502,13,rain,high,10.5
2.735878,11,clear,medium,19.0
5.7292504,21,clear,high,51.6
5.149888000000001,12,rain,medium,25.0
3.2347733999999995,17,clear,high,30.72
3.4761744,13,clear,high,21.84
3.942883,7,clear,medium,21.91
4.02335,11,rain,high,21.3
16.415267999999998,14,rain,medium,74.79
5.63269,22,clear,high,31.9
1.448406,11,clear,medium,11.3
2.2852628,20,snow,high,17.16
0.9173237999999999,17,clear,high,17.28
6.276426,23,snow,medium,34.05
3.8946028,3,snow,high,23.88
14.0495382,8,clear,medium,55.35
1.8990212,12,snow,high,15.12
1.5127796,9,clear,high,10.8
3.3635205999999997,23,clear,medium,18.8
3.7980424,7,clear,high,21.84
1.689807,14,snow,high,14.7
4.3291246,14,clear,high,23.52
3.6049216000000004,15,clear,medium,21.0
2.0438618,15,rain,high,19.11
1.7702740000000001,23,rain,high,15.5
2.41401,11,rain,high,21.0
3.057746,10,clear,high,24.35
5.2142616,21,clear,high,31.44
4.6831794,16,rain,high,32.88
2.2530759999999996,19,rain,high,22.2
3.1060262,14,clear,high,18.2
4.409591600000001,21,snow,high,28.37
4.779739800000001,16,snow,high,27.72
1.7702740000000001,10,clear,high,18.3
1.7702740000000001,19,clear,high,18.12
2.4622902,11,rain,medium,14.49
0.9334172,8,rain,high,12.5
2.6071308,14,rain,high,18.1
4.184284,16,clear,high,21.0
1.3840324,22,snow,high,15.48
4.02335,11,rain,high,29.1
0.9656039999999999,18,clear,high,15.38
2.0599552,2,clear,medium,10.84
26.393175999999997,4,clear,low,92.94
2.4461968,18,clear,high,18.38
3.0416526,18,clear,high,23.52
2.6875978,19,rain,high,20.16
2.7519714,11,rain,high,33.25
3.8463226,14,clear,high,31.08
1.4323126,17,clear,high,16.44
3.4761744,21,clear,high,22.2
1.1265379999999998,7,snow,high,14.3
2.5749440000000003,15,clear,high,21.0
2.2530759999999996,19,clear,medium,16.3
1.4644994,12,snow,medium,13.2
1.7541806000000002,13,snow,high,15.75
3.942883,1,clear,high,20.6
1.60934,15,clear,high,15.1
2.9772790000000002,13,rain,high,21.9
1.7219938000000001,6,clear,high,14.6
0.9977908,20,clear,high,13.8
8.6421558,18,clear,medium,42.84
4.0555368,14,snow,high,24.36
14.9346752,17,clear,medium,66.48
2.896812,20,clear,high,20.45
27.519714,11,clear,medium,90.89
2.9450922,0,clear,high,22.2
1.3357522,19,snow,high,12.54
3.379614,11,clear,high,16.8
3.8624159999999996,10,snow,high,24.5
1.0138842,16,snow,high,14.95
1.207005,13,clear,high,12.6
1.2874720000000002,11,snow,high,15.1
2.3979166,3,snow,medium,16.32
4.8602068,16,snow,high,26.88
2.655411,10,snow,high,52.6
1.2552852,22,clear,high,18.0
1.1265379999999998,9,clear,high,12.6
1.448406,11,clear,high,13.4
2.735878,19,clear,medium,10.8
43.5165536,21,rain,low,109.39
6.469546799999999,19,clear,medium,29.4
2.6071308,20,rain,high,20.52
0.9977908,9,clear,medium,10.92
1.9794882,9,clear,high,20.16
1.4323126,10,clear,high,13.44
15.530131,17,clear,low,51.04
2.896812,0,clear,medium,18.8
2.0277684,22,clear,high,17.16
1.4966862,12,rain,high,13.3
1.8668344,0,clear,high,20.52
3.3474272000000003,15,clear,high,23.87
1.0299776,9,clear,high,9.8
9.0605842,8,rain,medium,35.28
4.2647509999999995,15,snow,high,28.5
3.21868,11,snow,high,18.8
1.7702740000000001,13,rain,high,14.16
1.1909116,6,clear,medium,11.76
2.5749440000000003,0,clear,high,21.3
3.2508668,21,clear,high,25.56
1.2874720000000002,16,clear,high,19.2
4.667085999999999,9,snow,high,31.2
12.053956600000001,21,snow,low,35.95
20.5029916,10,clear,medium,76.03
9.977908000000001,3,rain,high,41.5
3.5244546,1,clear,high,22.0
5.149888000000001,18,snow,high,33.3
4.103816999999999,12,clear,high,25.1
3.2347733999999995,22,clear,high,22.2
2.735878,19,clear,high,17.6
1.6254334,23,clear,high,14.96
1.6254334,8,clear,high,12.5
4.4578718,0,clear,medium,24.72
1.5449663999999999,15,snow,high,17.1
4.8441133999999995,18,clear,high,32.4
32.894909600000005,1,clear,low,99.23
1.2874720000000002,17,clear,medium,14.0
3.21868,17,rain,high,24.35
16.415267999999998,14,clear,medium,60.94
3.9106962000000003,19,clear,high,26.5
2.5266638,13,rain,high,20.16
2.8807186000000002,16,clear,high,25.68
6.7270411999999995,10,clear,medium,39.08
10.299776000000001,8,clear,medium,36.95
4.007256600000001,11,clear,high,20.93
2.7680648,17,clear,high,21.84
4.345218,19,clear,high,25.6
3.5566413999999997,22,rain,high,25.9
31.0119818,16,rain,medium,104.88
1.4323126,7,clear,high,13.44
1.9312079999999998,9,snow,high,15.3
9.688226799999999,14,clear,low,33.14
0.8690436,11,clear,high,11.76
0.9656039999999999,19,rain,high,16.4
1.8185542,16,clear,high,18.15
1.8185542,22,clear,high,21.0
1.6254334,16,rain,high,14.4
3.5405480000000003,17,clear,high,25.88
1.1909116,21,clear,high,13.8
3.8624159999999996,11,clear,high,24.35
3.8624159999999996,20,snow,medium,21.36
6.8879752000000005,3,clear,medium,31.88
5.1337946,8,clear,high,23.8
2.816345,9,clear,high,21.84
1.1265379999999998,20,clear,high,13.8
1.7219938000000001,17,clear,high,16.5
8.6743426,19,snow,high,41.06
3.7980424,11,snow,high,16.07
3.2025866,21,snow,high,19.15
2.5105704,12,clear,high,16.1
2.896812,16,clear,high,24.0
4.779739800000001,12,snow,high,23.1
1.60934,17,clear,high,18.48
1.0138842,17,clear,high,11.9
1.448406,14,clear,high,16.4
5.9545580000000005,3,rain,high,33.9
2.5749440000000003,13,clear,high,18.45
1.60934,22,rain,medium,14.6
31.543064,22,clear,low,104.25
2.5105704,9,rain,high,17.5
2.9450922,12,rain,medium,16.7
3.057746,18,snow,high,20.0
3.8624159999999996,20,clear,high,25.55
1.1909116,18,clear,high,13.0
1.4323126,14,clear,high,13.44
0.9012304000000001,11,rain,high,11.76
4.9889540000000006,17,snow,high,34.92
2.3496364,16,clear,high,16.8
1.4805928000000002,19,rain,high,14.28
0.9656039999999999,17,rain,high,15.6
5.713157,17,rain,high,30.24
2.5749440000000003,17,clear,high,21.48
2.0438618,1,rain,high,17.88
2.2530759999999996,7,clear,high,16.0
1.8346475999999998,18,snow,high,19.8
1.2552852,18,rain,high,18.12
5.793624,17,rain,high,30.7
1.448406,19,rain,high,17.2
1.3840324,13,clear,high,15.4
1.0299776,16,clear,high,14.76
1.5932466,18,clear,high,17.28
3.6371084,14,snow,high,25.2
1.0138842,19,clear,high,17.28
4.2647509999999995,13,rain,high,29.75
2.9289988,18,clear,high,24.0
2.5749440000000003,17,clear,high,15.95
2.6393176,12,clear,high,22.54
1.4162192,13,rain,medium,13.44
3.7980424,14,rain,high,25.6
2.41401,22,clear,medium,16.3
3.8946028,8,clear,high,25.2
3.4278942,19,clear,high,25.09
4.9245804,13,rain,high,27.12
3.5727348,16,snow,high,24.13
1.3840324,10,rain,high,14.0
3.7014819999999995,15,snow,high,18.2
4.184284,17,snow,high,30.24
2.092142,6,clear,high,15.95
1.528873,16,rain,high,15.7
0.9334172,13,clear,high,12.25
26.473643,19,clear,low,80.58
2.092142,16,clear,high,18.95
9.3502654,11,clear,medium,36.8
2.0599552,11,snow,high,17.9
2.5749440000000003,14,snow,high,16.1
3.8302292,8,clear,high,25.2
2.41401,8,clear,high,16.8
4.2003774,17,clear,high,23.5
3.4922678,9,clear,medium,16.8
5.3269154,22,clear,medium,23.4
6.8718818,18,snow,high,34.92
15.063422399999999,7,snow,medium,48.8
3.0738393999999998,11,clear,high,18.1
3.2669601999999998,13,clear,high,20.12
2.6393176,18,clear,high,16.0
9.6721334,14,rain,medium,32.83
1.8185542,22,clear,high,19.66
10.380243,23,rain,medium,44.88
3.5727348,21,clear,medium,22.23
2.2852628,10,rain,medium,15.12
3.3313338,16,rain,high,24.0
0.9495106,8,clear,high,12.6
3.3152404,19,snow,high,23.5
28.4209444,18,clear,medium,111.72
3.2991469999999996,16,snow,high,18.6
3.9589764,13,snow,medium,17.5
32.99147,19,clear,low,110.39
2.0760486,17,clear,medium,19.4
1.4001258,13,rain,medium,12.6
2.2852628,22,rain,high,42.3
2.0277684,11,clear,high,25.2
26.393175999999997,19,snow,low,97.09
1.3840324,12,snow,high,15.12
3.0416526,11,snow,high,20.3
15.932466,13,snow,low,72.19
5.310822,7,clear,medium,26.0
3.0416526,13,clear,medium,15.48
2.4461968,19,snow,high,20.64
3.1543064,18,snow,high,22.32
44.2085698,15,clear,low,128.11
6.115492,16,clear,high,30.7
2.092142,12,rain,high,16.1
2.0599552,14,snow,high,17.64
2.092142,20,snow,medium,15.6
4.3291246,23,rain,medium,19.9
2.011675,18,clear,high,18.96
2.2852628,9,snow,high,16.4
1.7702740000000001,1,clear,medium,12.2
2.735878,18,rain,high,19.3
6.5017336,21,snow,high,31.8
2.735878,20,rain,high,17.9
2.2530759999999996,19,rain,high,23.15
10.5572704,21,rain,medium,50.35
3.5405480000000003,14,rain,high,18.2
2.9289988,15,clear,high,25.2
3.781949,13,rain,medium,21.88
3.7980424,20,clear,high,24.0
2.41401,11,clear,high,17.64
1.6737136000000001,11,clear,medium,12.6
0.8529502,11,clear,high,13.44
1.60934,14,clear,high,15.12
1.8990212,8,clear,high,20.02
6.9201619999999995,6,snow,medium,32.75
5.0050474,14,clear,high,26.04
2.3657298,18,snow,high,16.1
7.4673376,21,snow,high,39.84
1.5449663999999999,23,clear,high,11.73
26.570203400000004,17,clear,medium,107.42
31.6074376,20,rain,low,92.94
0.9656039999999999,8,rain,high,17.64
1.448406,10,snow,high,15.95
2.0438618,19,clear,high,15.8
1.1748182,18,clear,medium,14.3
3.4600809999999997,20,clear,high,23.12
0.8851370000000001,7,clear,high,13.12
4.3130312,4,snow,medium,23.04
2.735878,14,clear,high,22.68
3.5405480000000003,8,clear,high,20.4
4.9889540000000006,7,clear,high,30.2
2.1082354,13,rain,high,26.56
3.5566413999999997,20,clear,high,28.08
7.9179528,16,clear,high,46.0
1.5932466,18,rain,medium,16.44
18.748811,13,clear,medium,53.15
3.4761744,23,rain,high,23.3
3.7658555999999996,20,clear,high,23.88
14.644993999999999,13,clear,medium,65.94
4.506151999999999,20,rain,high,24.57
7.5960848,1,clear,medium,35.64
0.9012304000000001,22,clear,high,11.5
14.1300052,19,snow,medium,52.35
1.7541806000000002,19,clear,high,17.28
0.8529502,10,snow,high,10.5
1.2874720000000002,11,clear,high,13.09
0.8690436,12,clear,high,11.76
27.551900800000002,15,clear,medium,83.33
3.21868,9,snow,high,20.5
3.2347733999999995,13,snow,high,29.75
4.667085999999999,13,clear,high,24.5
3.2508668,14,clear,high,26.04
1.5610598,12,snow,high,12.32
2.5749440000000003,11,rain,high,18.8
1.60934,9,clear,high,23.66
4.9889540000000006,8,clear,medium,22.0
2.41401,22,clear,medium,12.9
2.7841582,11,rain,high,24.36
2.8002516,15,snow,high,21.0
3.2347733999999995,3,clear,high,18.5
6.7270411999999995,13,snow,high,31.92
2.3174495999999998,15,snow,medium,15.12
2.4944770000000003,22,clear,high,17.25
11.555061199999999,11,clear,medium,44.1
5.793624,21,snow,high,28.9
1.0138842,10,snow,high,12.7
1.60934,21,clear,high,15.45
5.648783399999999,9,clear,high,28.7
6.115492,14,clear,high,34.44
5.310822,20,rain,high,24.8
3.5727348,18,rain,high,23.16
2.5588506,14,rain,high,18.9
4.0877236,23,clear,high,26.4
2.8646252,16,snow,high,25.68
0.9012304000000001,8,rain,medium,10.92
4.1199104,10,snow,high,26.88
2.5910374000000003,18,clear,high,15.4
1.7219938000000001,17,clear,high,18.12
1.5127796,16,snow,high,19.4
1.8507409999999997,20,clear,medium,14.64
2.3335429999999997,12,rain,high,21.84
2.3496364,11,clear,high,16.4
0.9656039999999999,17,rain,high,13.1
1.1265379999999998,16,clear,high,12.25
12.07005,8,clear,low,45.94
1.9794882,12,clear,high,17.2
28.8554662,23,rain,low,90.9
2.9129054,11,snow,high,19.09
2.896812,13,clear,high,18.4
5.874091,22,rain,high,26.2
2.5749440000000003,3,clear,medium,17.16
2.735878,14,clear,high,16.1
2.735878,8,rain,high,16.8
0.9334172,10,snow,high,14.28
1.5127796,13,rain,high,12.7
2.8646252,16,rain,high,16.1
1.6737136000000001,18,rain,medium,17.81
1.4805928000000002,16,snow,high,15.96
1.0299776,19,snow,high,16.44
1.60934,21,clear,high,17.16
1.3196588,15,clear,medium,9.8
1.9312079999999998,20,snow,high,19.65
5.230355,17,clear,high,33.67
1.9473014,9,snow,high,14.04
12.7620662,8,rain,medium,49.0
2.4622902,13,rain,high,20.16
31.221196,6,clear,medium,99.19
2.092142,18,clear,medium,16.4
4.2003774,10,snow,medium,22.68
26.827697800000003,18,clear,low,79.21
2.816345,11,clear,high,20.16
1.9955816,20,rain,high,20.52
1.0943512,12,snow,medium,10.8
3.2669601999999998,11,rain,high,16.8
4.02335,10,clear,high,18.9
2.735878,17,rain,medium,15.95
1.4644994,8,clear,high,17.64
1.9312079999999998,8,clear,high,15.95
2.2530759999999996,19,clear,high,22.1
9.173238,20,rain,medium,31.0
13.9690712,21,clear,low,62.64
3.057746,16,clear,high,25.42
14.7737412,13,snow,medium,68.87
3.0094658,21,rain,high,22.2
17.9924212,10,rain,medium,74.88
3.621015,14,clear,high,13.98
3.1221196,10,rain,medium,15.4
5.3591022,15,clear,high,30.24
2.092142,9,snow,high,23.65
3.1060262,18,rain,high,23.4
3.21868,19,clear,medium,17.9
4.747553,12,rain,high,32.76
4.876300199999999,17,clear,high,33.24
1.60934,7,clear,high,12.6
14.644993999999999,22,clear,medium,52.4
1.0943512,17,rain,medium,9.8
1.2874720000000002,18,rain,high,19.78
16.109493399999998,22,rain,high,23.4
2.8002516,18,clear,high,24.84
1.448406,21,rain,high,13.9
3.379614,9,snow,high,19.7
1.367939,11,snow,high,11.9
1.4001258,17,rain,high,17.28
9.334171999999999,14,rain,medium,39.48
3.5727348,20,rain,high,22.0
2.896812,20,clear,high,21.36
2.092142,21,clear,high,15.0
13.840323999999999,18,rain,low,64.79
8.7226228,17,clear,high,34.98
2.1565156,18,clear,high,20.16
17.622273,17,snow,medium,82.85
1.5610598,11,clear,high,14.28
3.3313338,18,snow,high,24.84
13.0195606,2,clear,low,60.47
0.9816973999999999,20,clear,high,11.8
10.058375,21,clear,medium,44.12
2.5749440000000003,14,clear,high,17.64
5.1981682,12,clear,high,30.03
2.2530759999999996,18,rain,high,19.3
4.5222454,16,rain,high,31.56
1.4001258,19,clear,high,20.12
1.3035654,12,clear,high,13.44
1.448406,8,rain,high,16.1
6.3086128,0,clear,medium,33.15
3.2991469999999996,22,clear,high,23.04
0.8690436,12,rain,high,7.92
3.7014819999999995,21,snow,high,25.55
2.0760486,19,rain,high,18.92
3.8624159999999996,15,clear,high,20.79
1.5127796,21,clear,high,12.08
3.3152404,13,rain,high,21.0
2.2530759999999996,0,clear,medium,15.3
2.5749440000000003,8,rain,high,16.3
15.5623178,22,clear,medium,66.19
3.4922678,20,clear,high,21.36
6.3086128,22,clear,medium,26.1
42.325642,21,clear,low,120.4
1.0943512,2,clear,high,14.64
1.6254334,16,rain,high,13.44
2.011675,23,rain,high,16.32
4.9406738,21,clear,medium,23.45
2.7519714,8,clear,high,17.71
5.793624,7,clear,low,25.2
7.161563,2,rain,medium,30.6
5.471756,9,rain,high,53.2
16.4796416,20,clear,low,72.72
2.2208892,23,clear,high,18.84
3.2025866,20,snow,high,18.5
3.2508668,7,rain,high,20.16
14.48406,0,snow,low,49.05
4.8602068,18,rain,medium,23.8
1.8185542,13,rain,high,24.5
1.2874720000000002,15,clear,high,15.75
1.9312079999999998,12,rain,high,14.3
3.0416526,16,snow,high,22.1
8.6582492,11,rain,medium,36.96
3.7014819999999995,0,rain,high,20.74
3.8785094,10,snow,high,23.1
1.9151146,14,clear,high,16.8
2.41401,20,snow,high,15.0
1.6576202,21,rain,high,18.84
11.104446000000001,18,clear,medium,42.69
1.8185542,19,snow,high,17.5
3.2830536,10,rain,high,21.84
